file,duration
11257.wav,2.39
11258.wav,15.007
11259.wav,3.746
1126.wav,4.242
11260.wav,4.133
11261.wav,8.668
11262.wav,0.661
11263.wav,1.656
11264.wav,2.944
11265.wav,5.254
11266.wav,2.83
11267.wav,1.32
11268.wav,1.833
11269.wav,2.957
1127.wav,6.21
11270.wav,2.833
11271.wav,1.435
11272.wav,9.744
11273.wav,5.538
11274.wav,0.912
11275.wav,7.978
11276.wav,0.933
11277.wav,7.085
11278.wav,4.197
11279.wav,5.008
1128.wav,6.634
11280.wav,1.418
11281.wav,3.261
11282.wav,5.171
11283.wav,17.251
11284.wav,1.808
11285.wav,2.21
11286.wav,2.397
11287.wav,6.109
11288.wav,1.777
11289.wav,1.535
1129.wav,1.332
11290.wav,1.748
11291.wav,6.379
11292.wav,4.409
11293.wav,1.905
11294.wav,5.887
11295.wav,2.014
11296.wav,9.444
11297.wav,7.137
11298.wav,2.114
11299.wav,5.789
113.wav,15.277
1130.wav,4.309
11300.wav,1.211
11301.wav,4.004
11302.wav,8.698
11303.wav,1.079
11304.wav,6.668
11305.wav,2.206
11306.wav,4.297
11307.wav,1.612
11308.wav,6.272
11309.wav,2.013
1131.wav,6.047
11310.wav,8.279
11311.wav,3.726
11312.wav,6.26
11313.wav,2.716
11314.wav,1.576
11315.wav,3.337
11316.wav,6.365
11317.wav,3.211
11318.wav,3.023
11319.wav,4.022
1132.wav,4.689
11320.wav,3.099
11321.wav,4.76
11322.wav,2.357
11323.wav,22.861
11324.wav,5.384
11325.wav,1.529
11326.wav,2.164
11327.wav,2.55
11328.wav,4.208
11329.wav,1.27
1133.wav,3.303
11330.wav,1.984
11331.wav,7.359
11332.wav,4.382
11333.wav,2.292
11334.wav,6.379
11335.wav,1.229
11336.wav,2.055
11337.wav,0.984
11338.wav,12.091
11339.wav,3.01
1134.wav,3.384
11340.wav,1.729
11341.wav,0.815
11342.wav,3.612
11343.wav,4.29
11344.wav,4.744
11345.wav,8.234
11346.wav,3.135
11347.wav,3.139
11348.wav,4.145
11349.wav,3.124
1135.wav,1.926
11350.wav,3.537
11351.wav,1.73
11352.wav,3.466
11353.wav,3.552
11354.wav,14.319
11355.wav,2.944
11356.wav,1.967
11357.wav,0.986
11358.wav,6.969
11359.wav,2.892
1136.wav,5.014
11360.wav,3.168
11361.wav,3.586
11362.wav,5.411
11363.wav,2.454
11364.wav,5.747
11365.wav,1.299
11366.wav,1.368
11367.wav,4.867
11368.wav,4.586
11369.wav,1.808
1137.wav,3.138
11370.wav,8.877
11371.wav,1.757
11372.wav,3.795
11373.wav,1.427
11374.wav,2.625
11375.wav,5.897
11376.wav,3.493
11377.wav,4.444
11378.wav,9.437
11379.wav,2.796
1138.wav,5.672
11380.wav,1.765
11381.wav,11.361
11382.wav,5.177
11383.wav,2.766
11384.wav,2.662
11385.wav,6.199
11386.wav,1.149
11387.wav,1.851
11388.wav,2.547
11389.wav,4.065
1139.wav,13.379
11390.wav,5.576
11391.wav,15.643
11392.wav,3.901
11393.wav,2.174
11394.wav,2.764
11395.wav,6.45
11396.wav,8.464
11397.wav,1.347
11398.wav,2.051
11399.wav,4.027
114.wav,1.523
1140.wav,1.365
11400.wav,2.427
11401.wav,1.094
11402.wav,1.081
11403.wav,1.989
11404.wav,3.37
11405.wav,3.592
11406.wav,6.681
11407.wav,3.247
11408.wav,5.125
11409.wav,3.129
1141.wav,1.429
11410.wav,6.851
11411.wav,4.735
11412.wav,5.444
11413.wav,15.86
11414.wav,5.3
11415.wav,6.443
11416.wav,1.708
11417.wav,3.535
11418.wav,1.122
11419.wav,1.524
1142.wav,1.542
11420.wav,4.608
11421.wav,5.479
11422.wav,4.946
11423.wav,2.289
11424.wav,3.277
11425.wav,2.968
11426.wav,6.29
11427.wav,3.035
11428.wav,2.043
11429.wav,6.972
1143.wav,2.678
11430.wav,16.634
11431.wav,1.104
11432.wav,2.11
11433.wav,14.669
11434.wav,3.166
11435.wav,5.332
11436.wav,5.587
11437.wav,2.31
11438.wav,5.048
11439.wav,2.379
1144.wav,5.302
11440.wav,0.805
11441.wav,3.043
11442.wav,1.872
11443.wav,3.729
11444.wav,4.227
11445.wav,4.781
11446.wav,10.203
11447.wav,3.546
11448.wav,1.381
11449.wav,2.436
1145.wav,2.044
11450.wav,8.024
11451.wav,4.878
11452.wav,1.868
11453.wav,7.597
11454.wav,7.225
11455.wav,2.993
11456.wav,3.604
11457.wav,3.058
11458.wav,1.185
11459.wav,3.371
1146.wav,7.228
11460.wav,10.384
11461.wav,3.426
11462.wav,21.289
11463.wav,2.709
11464.wav,0.785
11465.wav,11.723
11466.wav,1.972
11467.wav,1.276
11468.wav,2.229
11469.wav,6.794
1147.wav,4.831
11470.wav,10.62
11471.wav,3.229
11472.wav,1.465
11473.wav,7.944
11474.wav,2.42
11475.wav,0.759
11476.wav,0.545
11477.wav,2.927
11478.wav,4.206
11479.wav,2.225
1148.wav,3.755
11480.wav,1.343
11481.wav,15.392
11482.wav,3.556
11483.wav,2.328
11484.wav,5.074
11485.wav,2.578
11486.wav,2.478
11487.wav,4.692
11488.wav,0.758
11489.wav,3.874
1149.wav,1.237
11490.wav,1.092
11491.wav,1.611
11492.wav,2.118
11493.wav,5.644
11494.wav,1.664
11495.wav,11.824
11496.wav,1.514
11497.wav,3.399
11498.wav,0.895
11499.wav,4.663
115.wav,1.215
1150.wav,5.87
11500.wav,2.732
11501.wav,3.217
11502.wav,2.51
11503.wav,1.735
11504.wav,2.797
11505.wav,1.435
11506.wav,6.2
11507.wav,3.105
11508.wav,5.932
11509.wav,4.619
1151.wav,2.147
11510.wav,2.55
11511.wav,2.245
11512.wav,2.143
11513.wav,5.25
11514.wav,2.434
11515.wav,1.507
11516.wav,7.505
11517.wav,2.039
11518.wav,14.913
11519.wav,3.059
1152.wav,0.739
11520.wav,1.859
11521.wav,2.859
11522.wav,2.338
11523.wav,4.288
11524.wav,5.546
11525.wav,2.099
11526.wav,4.263
11527.wav,4.878
11528.wav,5.002
11529.wav,16.045
1153.wav,2.092
11530.wav,0.787
11531.wav,1.691
11532.wav,2.219
11533.wav,6.895
11534.wav,2.692
11535.wav,2.214
11536.wav,11.302
11537.wav,6.623
11538.wav,3.558
11539.wav,1.959
1154.wav,4.365
11540.wav,6.035
11541.wav,10.32
11542.wav,3.184
11543.wav,1.992
11544.wav,1.801
11545.wav,11.515
11546.wav,1.277
11547.wav,2.411
11548.wav,2.559
11549.wav,3.03
1155.wav,3.16
11550.wav,3.718
11551.wav,3.48
11552.wav,3.396
11553.wav,1.765
11554.wav,19.87
11555.wav,2.476
11556.wav,2.406
11557.wav,5.666
11558.wav,2.893
11559.wav,1.258
1156.wav,9.494
11560.wav,4.538
11561.wav,2.486
11562.wav,9.992
11563.wav,1.832
11564.wav,1.798
11565.wav,3.092
11566.wav,2.41
11567.wav,0.835
11568.wav,6.385
11569.wav,1.739
1157.wav,1.382
11570.wav,3.664
11571.wav,3.197
11572.wav,2.911
11573.wav,2.599
11574.wav,2.1
11575.wav,5.492
11576.wav,2.18
11577.wav,8.742
11578.wav,2.362
11579.wav,1.637
1158.wav,1.011
11580.wav,7.443
11581.wav,2.33
11582.wav,9.871
11583.wav,7.502
11584.wav,6.775
11585.wav,6.003
11586.wav,1.116
11587.wav,4.952
11588.wav,3.097
11589.wav,2.553
1159.wav,3.088
11590.wav,11.789
11591.wav,4.183
11592.wav,2.93
11593.wav,2.753
11594.wav,4.251
11595.wav,3.254
11596.wav,4.28
11597.wav,4.534
11598.wav,1.967
11599.wav,1.928
116.wav,4.979
1160.wav,4.449
11600.wav,2.42
11601.wav,5.091
11602.wav,1.916
11603.wav,10.187
11604.wav,1.923
11605.wav,4.937
11606.wav,7.632
11607.wav,9.351
11608.wav,4.008
11609.wav,1.692
1161.wav,13.887
11610.wav,2.018
11611.wav,1.385
11612.wav,6.96
11613.wav,1.474
11614.wav,3.525
11615.wav,2.184
11616.wav,1.464
11617.wav,10.068
11618.wav,20.964
11619.wav,2.191
1162.wav,4.02
11620.wav,1.361
11621.wav,1.915
11622.wav,3.165
11623.wav,2.064
11624.wav,8.277
11625.wav,1.215
11626.wav,1.983
11627.wav,1.672
11628.wav,5.835
11629.wav,6.214
1163.wav,3.825
11630.wav,2.782
11631.wav,2.2
11632.wav,3.931
11633.wav,2.015
11634.wav,5.806
11635.wav,1.257
11636.wav,2.16
11637.wav,1.042
11638.wav,1.696
11639.wav,3.762
1164.wav,6.482
11640.wav,3.0
11641.wav,1.476
11642.wav,1.875
11643.wav,1.752
11644.wav,3.632
11645.wav,1.195
11646.wav,3.147
11647.wav,2.601
11648.wav,2.244
11649.wav,5.271
1165.wav,4.719
11650.wav,1.448
11651.wav,6.497
11652.wav,1.836
11653.wav,2.108
11654.wav,2.515
11655.wav,11.018
11656.wav,3.003
11657.wav,1.644
11658.wav,3.352
11659.wav,7.475
1166.wav,5.152
11660.wav,5.026
11661.wav,4.124
11662.wav,0.853
11663.wav,5.0
11664.wav,3.533
11665.wav,1.53
11666.wav,3.041
11667.wav,2.219
11668.wav,2.06
11669.wav,1.653
1167.wav,2.355
11670.wav,9.651
11671.wav,4.706
11672.wav,1.081
11673.wav,6.641
11674.wav,2.001
11675.wav,8.509
11676.wav,6.948
11677.wav,2.624
11678.wav,1.178
11679.wav,1.828
1168.wav,3.448
11680.wav,1.015
11681.wav,3.877
11682.wav,1.515
11683.wav,3.308
11684.wav,1.141
11685.wav,3.208
11686.wav,7.64
11687.wav,2.743
11688.wav,5.805
11689.wav,3.101
1169.wav,7.066
11690.wav,1.844
11691.wav,1.318
11692.wav,3.559
11693.wav,7.774
11694.wav,4.752
11695.wav,2.736
11696.wav,1.797
11697.wav,2.904
11698.wav,3.551
11699.wav,2.04
117.wav,1.249
1170.wav,11.045
11700.wav,1.438
11701.wav,3.047
11702.wav,4.881
11703.wav,1.287
11704.wav,0.946
11705.wav,1.655
11706.wav,7.143
11707.wav,3.535
11708.wav,1.96
11709.wav,4.378
1171.wav,1.874
11710.wav,2.293
11711.wav,5.924
11712.wav,3.203
11713.wav,5.22
11714.wav,2.353
11715.wav,2.558
11716.wav,6.308
11717.wav,2.283
11718.wav,5.571
11719.wav,4.742
1172.wav,3.441
11720.wav,2.994
11721.wav,6.436
11722.wav,1.653
11723.wav,4.557
11724.wav,23.419
11725.wav,3.99
11726.wav,19.228
11727.wav,3.384
11728.wav,6.381
11729.wav,2.409
1173.wav,1.056
11730.wav,1.576
11731.wav,4.429
11732.wav,2.964
11733.wav,1.701
11734.wav,3.077
11735.wav,1.527
11736.wav,4.497
11737.wav,2.984
11738.wav,1.735
11739.wav,4.221
1174.wav,5.737
11740.wav,1.798
11741.wav,1.594
11742.wav,0.833
11743.wav,2.183
11744.wav,2.124
11745.wav,7.522
11746.wav,2.908
11747.wav,4.351
11748.wav,7.782
11749.wav,2.564
1175.wav,3.106
11750.wav,7.858
11751.wav,4.925
11752.wav,1.626
11753.wav,1.598
11754.wav,2.663
11755.wav,7.562
11756.wav,1.462
11757.wav,6.662
11758.wav,3.167
11759.wav,8.355
1176.wav,2.799
11760.wav,3.633
11761.wav,3.126
11762.wav,2.362
11763.wav,1.764
11764.wav,3.0
11765.wav,1.491
11766.wav,5.578
11767.wav,1.358
11768.wav,4.653
11769.wav,2.028
1177.wav,2.492
11770.wav,2.952
11771.wav,1.632
11772.wav,11.82
11773.wav,4.581
11774.wav,3.029
11775.wav,9.846
11776.wav,7.653
11777.wav,4.571
11778.wav,2.686
11779.wav,9.873
1178.wav,2.596
11780.wav,2.411
11781.wav,4.06
11782.wav,2.49
11783.wav,5.705
11784.wav,3.611
11785.wav,6.33
11786.wav,4.805
11787.wav,3.663
11788.wav,6.598
11789.wav,3.217
1179.wav,0.925
11790.wav,2.425
11791.wav,6.898
11792.wav,3.577
11793.wav,3.098
11794.wav,2.412
11795.wav,4.096
11796.wav,5.605
11797.wav,1.982
11798.wav,4.459
11799.wav,1.336
118.wav,3.062
1180.wav,3.757
11800.wav,5.314
11801.wav,2.715
11802.wav,3.055
11803.wav,3.342
11804.wav,1.858
11805.wav,4.526
11806.wav,2.288
11807.wav,2.76
11808.wav,3.114
11809.wav,3.769
1181.wav,9.717
11810.wav,2.602
11811.wav,6.722
11812.wav,2.175
11813.wav,2.722
11814.wav,5.572
11815.wav,3.317
11816.wav,3.426
11817.wav,17.305
11818.wav,1.586
11819.wav,6.434
1182.wav,0.791
11820.wav,1.832
11821.wav,1.198
11822.wav,10.807
11823.wav,3.397
11824.wav,3.762
11825.wav,3.476
11826.wav,10.978
11827.wav,3.59
11828.wav,3.259
11829.wav,10.928
1183.wav,5.268
11830.wav,2.344
11831.wav,6.957
11832.wav,1.668
11833.wav,1.38
11834.wav,8.81
11835.wav,3.264
11836.wav,1.558
11837.wav,4.86
11838.wav,2.561
11839.wav,8.265
1184.wav,1.865
11840.wav,2.807
11841.wav,1.512
11842.wav,2.298
11843.wav,1.256
11844.wav,10.85
11845.wav,2.407
11846.wav,1.488
11847.wav,1.162
11848.wav,5.918
11849.wav,5.177
1185.wav,3.306
11850.wav,4.833
11851.wav,5.163
11852.wav,6.413
11853.wav,2.26
11854.wav,2.409
11855.wav,7.023
11856.wav,1.298
11857.wav,2.407
11858.wav,2.048
11859.wav,1.796
1186.wav,2.807
11860.wav,8.168
11861.wav,3.152
11862.wav,3.268
11863.wav,3.182
11864.wav,1.546
11865.wav,9.652
11866.wav,3.031
11867.wav,6.184
11868.wav,2.347
11869.wav,4.061
1187.wav,3.262
11870.wav,7.768
11871.wav,1.198
11872.wav,3.102
11873.wav,7.695
11874.wav,3.657
11875.wav,2.993
11876.wav,10.768
11877.wav,3.641
11878.wav,2.629
11879.wav,11.234
1188.wav,1.52
11880.wav,4.351
11881.wav,2.55
11882.wav,2.115
11883.wav,1.982
11884.wav,3.798
11885.wav,3.226
11886.wav,5.664
11887.wav,3.312
11888.wav,1.655
11889.wav,2.802
1189.wav,12.689
11890.wav,6.667
11891.wav,5.354
11892.wav,1.572
11893.wav,1.136
11894.wav,4.425
11895.wav,3.427
11896.wav,2.99
11897.wav,1.277
11898.wav,2.615
11899.wav,3.69
119.wav,4.667
1190.wav,6.353
11900.wav,2.047
11901.wav,3.374
11902.wav,3.735
11903.wav,4.391
11904.wav,1.869
11905.wav,1.629
11906.wav,3.23
11907.wav,8.971
11908.wav,2.905
11909.wav,2.329
1191.wav,13.072
11910.wav,2.362
11911.wav,1.642
11912.wav,3.185
11913.wav,3.532
11914.wav,2.594
11915.wav,2.408
11916.wav,5.475
11917.wav,1.488
11918.wav,2.834
11919.wav,10.932
1192.wav,1.616
11920.wav,4.738
11921.wav,4.689
11922.wav,4.129
11923.wav,1.887
11924.wav,10.162
11925.wav,2.738
11926.wav,1.953
11927.wav,1.326
11928.wav,3.987
11929.wav,7.068
1193.wav,3.691
11930.wav,1.655
11931.wav,1.468
11932.wav,2.855
11933.wav,4.532
11934.wav,3.97
11935.wav,6.531
11936.wav,5.256
11937.wav,2.208
11938.wav,5.252
11939.wav,0.656
1194.wav,1.823
11940.wav,4.529
11941.wav,11.54
11942.wav,3.381
11943.wav,1.632
11944.wav,4.675
11945.wav,0.905
11946.wav,1.57
11947.wav,2.509
11948.wav,3.048
11949.wav,4.165
1195.wav,2.87
11950.wav,7.768
11951.wav,7.035
11952.wav,4.924
11953.wav,3.514
11954.wav,4.664
11955.wav,6.353
11956.wav,5.04
11957.wav,2.938
11958.wav,1.585
11959.wav,1.078
1196.wav,3.914
11960.wav,0.867
11961.wav,12.114
11962.wav,4.513
11963.wav,2.35
11964.wav,5.37
11965.wav,8.692
11966.wav,2.787
11967.wav,2.471
11968.wav,4.283
11969.wav,2.499
1197.wav,2.304
11970.wav,4.185
11971.wav,2.254
11972.wav,2.172
11973.wav,1.417
11974.wav,2.148
11975.wav,7.021
11976.wav,3.982
11977.wav,1.593
11978.wav,5.858
11979.wav,4.161
1198.wav,2.096
11980.wav,5.442
11981.wav,9.585
11982.wav,2.454
11983.wav,3.631
11984.wav,2.312
11985.wav,10.245
11986.wav,3.617
11987.wav,2.892
11988.wav,1.265
11989.wav,2.767
1199.wav,15.536
11990.wav,4.735
11991.wav,1.112
11992.wav,3.669
11993.wav,3.134
11994.wav,9.503
11995.wav,1.035
11996.wav,3.043
11997.wav,1.216
11998.wav,1.59
11999.wav,1.836
12.wav,3.896
120.wav,2.234
1200.wav,5.769
12000.wav,3.146
12001.wav,1.572
12002.wav,1.641
12003.wav,0.959
12004.wav,3.333
12005.wav,10.958
12006.wav,13.968
12007.wav,1.539
12008.wav,4.572
12009.wav,5.476
1201.wav,1.679
12010.wav,2.546
12011.wav,1.033
12012.wav,3.293
12013.wav,3.905
12014.wav,2.064
12015.wav,3.246
12016.wav,2.22
12017.wav,2.33
12018.wav,7.539
12019.wav,5.285
1202.wav,2.906
12020.wav,3.724
12021.wav,1.997
12022.wav,1.439
12023.wav,1.769
12024.wav,2.792
12025.wav,14.51
12026.wav,4.996
12027.wav,22.186
12028.wav,1.53
12029.wav,2.671
1203.wav,5.522
12030.wav,1.796
12031.wav,8.814
12032.wav,8.994
12033.wav,7.278
12034.wav,2.236
12035.wav,2.305
12036.wav,0.804
12037.wav,1.783
12038.wav,1.554
12039.wav,3.109
1204.wav,2.792
12040.wav,2.355
12041.wav,2.234
12042.wav,2.17
12043.wav,3.354
12044.wav,10.464
12045.wav,6.202
12046.wav,11.129
12047.wav,0.994
12048.wav,3.293
12049.wav,6.945
1205.wav,1.645
12050.wav,2.181
12051.wav,3.883
12052.wav,6.588
12053.wav,3.074
12054.wav,1.501
12055.wav,4.299
12056.wav,3.438
12057.wav,3.728
12058.wav,1.017
12059.wav,1.458
1206.wav,10.018
12060.wav,4.411
12061.wav,3.821
12062.wav,1.918
12063.wav,8.19
12064.wav,2.382
12065.wav,2.537
12066.wav,1.752
12067.wav,7.973
12068.wav,1.354
12069.wav,3.623
1207.wav,2.142
12070.wav,3.603
12071.wav,5.597
12072.wav,2.087
12073.wav,4.581
12074.wav,1.343
12075.wav,7.225
12076.wav,20.323
12077.wav,18.118
12078.wav,1.964
12079.wav,3.401
1208.wav,0.977
12080.wav,2.361
12081.wav,16.028
12082.wav,1.885
12083.wav,7.361
12084.wav,20.328
12085.wav,4.008
12086.wav,6.53
12087.wav,1.675
12088.wav,16.772
12089.wav,1.565
1209.wav,12.691
12090.wav,7.239
12091.wav,21.171
12092.wav,2.199
12093.wav,2.912
12094.wav,7.187
12095.wav,1.866
12096.wav,1.657
12097.wav,5.53
12098.wav,4.708
12099.wav,2.131
121.wav,1.267
1210.wav,24.422
12100.wav,4.889
12101.wav,6.889
12102.wav,0.97
12103.wav,1.37
12104.wav,2.079
12105.wav,15.54
12106.wav,2.862
12107.wav,1.771
12108.wav,3.714
12109.wav,2.418
1211.wav,2.314
12110.wav,2.084
12111.wav,1.746
12112.wav,10.219
12113.wav,6.563
12114.wav,2.096
12115.wav,4.354
12116.wav,3.15
12117.wav,4.738
12118.wav,3.317
12119.wav,5.216
1212.wav,1.168
12120.wav,18.147
12121.wav,2.861
12122.wav,5.577
12123.wav,1.307
12124.wav,5.94
12125.wav,5.416
12126.wav,1.901
12127.wav,7.296
12128.wav,6.66
12129.wav,0.867
1213.wav,1.282
12130.wav,1.749
12131.wav,2.4
12132.wav,3.09
12133.wav,2.236
12134.wav,3.953
12135.wav,3.066
12136.wav,5.785
12137.wav,2.755
12138.wav,3.821
12139.wav,1.953
1214.wav,1.898
12140.wav,6.035
12141.wav,2.386
12142.wav,8.308
12143.wav,3.403
12144.wav,2.832
12145.wav,3.106
12146.wav,3.054
12147.wav,2.047
12148.wav,3.457
12149.wav,4.87
1215.wav,1.597
12150.wav,2.313
12151.wav,3.487
12152.wav,4.066
12153.wav,5.039
12154.wav,2.111
12155.wav,3.738
12156.wav,3.069
12157.wav,3.728
12158.wav,4.719
12159.wav,1.063
1216.wav,9.354
12160.wav,1.045
12161.wav,1.887
12162.wav,2.152
12163.wav,3.735
12164.wav,3.58
12165.wav,1.036
12166.wav,10.65
12167.wav,6.998
12168.wav,4.699
12169.wav,4.401
1217.wav,2.163
12170.wav,1.337
12171.wav,1.771
12172.wav,5.679
12173.wav,3.576
12174.wav,1.269
12175.wav,1.703
12176.wav,6.96
12177.wav,2.637
12178.wav,19.336
12179.wav,4.167
1218.wav,6.133
12180.wav,6.932
12181.wav,3.392
12182.wav,2.651
12183.wav,2.49
12184.wav,1.3
12185.wav,20.463
12186.wav,2.627
12187.wav,2.116
12188.wav,2.65
12189.wav,5.416
1219.wav,4.504
12190.wav,4.048
12191.wav,4.914
12192.wav,4.579
12193.wav,4.216
12194.wav,7.52
12195.wav,2.974
12196.wav,1.397
12197.wav,3.029
12198.wav,5.547
12199.wav,2.589
122.wav,2.709
1220.wav,1.295
12200.wav,3.612
12201.wav,1.048
12202.wav,3.886
12203.wav,2.242
12204.wav,8.521
12205.wav,3.294
12206.wav,1.593
12207.wav,2.074
12208.wav,3.671
12209.wav,4.456
1221.wav,3.778
12210.wav,1.839
12211.wav,1.588
12212.wav,2.184
12213.wav,4.613
12214.wav,4.619
12215.wav,2.914
12216.wav,5.356
12217.wav,3.853
12218.wav,0.862
12219.wav,1.763
1222.wav,1.124
12220.wav,2.505
12221.wav,2.767
12222.wav,2.322
12223.wav,2.881
12224.wav,5.222
12225.wav,2.387
12226.wav,5.975
12227.wav,2.933
12228.wav,2.079
12229.wav,4.586
1223.wav,4.386
12230.wav,4.154
12231.wav,2.375
12232.wav,2.798
12233.wav,2.23
12234.wav,2.911
12235.wav,3.501
12236.wav,5.208
12237.wav,1.873
12238.wav,5.842
12239.wav,5.564
1224.wav,2.212
12240.wav,1.842
12241.wav,2.91
12242.wav,3.023
12243.wav,3.569
12244.wav,4.608
12245.wav,2.981
12246.wav,4.714
12247.wav,4.862
12248.wav,3.454
12249.wav,3.852
1225.wav,4.423
12250.wav,9.738
12251.wav,3.479
12252.wav,1.501
12253.wav,4.516
12254.wav,5.634
12255.wav,1.266
12256.wav,3.483
12257.wav,4.198
12258.wav,5.367
12259.wav,2.028
1226.wav,4.755
12260.wav,1.972
12261.wav,7.612
12262.wav,2.897
12263.wav,2.105
12264.wav,12.948
12265.wav,2.003
12266.wav,1.972
12267.wav,1.877
12268.wav,1.796
12269.wav,3.777
1227.wav,4.029
12270.wav,7.342
12271.wav,5.679
12272.wav,4.169
12273.wav,5.916
12274.wav,3.516
12275.wav,3.685
12276.wav,1.781
12277.wav,8.667
12278.wav,17.664
12279.wav,7.273
1228.wav,11.388
12280.wav,1.342
12281.wav,9.669
12282.wav,2.64
12283.wav,4.305
12284.wav,3.846
12285.wav,1.974
12286.wav,1.742
12287.wav,1.607
12288.wav,1.616
12289.wav,4.085
1229.wav,6.135
12290.wav,2.906
12291.wav,14.542
12292.wav,2.438
12293.wav,1.599
12294.wav,0.9
12295.wav,0.783
12296.wav,4.739
12297.wav,2.253
12298.wav,0.729
12299.wav,3.016
123.wav,1.869
1230.wav,11.681
12300.wav,2.547
12301.wav,7.671
12302.wav,3.267
12303.wav,2.304
12304.wav,0.958
12305.wav,4.389
12306.wav,2.222
12307.wav,1.64
12308.wav,5.301
12309.wav,0.665
1231.wav,10.733
12310.wav,2.991
12311.wav,3.178
12312.wav,6.096
12313.wav,2.591
12314.wav,2.657
12315.wav,3.782
12316.wav,3.692
12317.wav,6.016
12318.wav,6.489
12319.wav,3.395
1232.wav,4.008
12320.wav,3.855
12321.wav,3.749
12322.wav,2.381
12323.wav,3.175
12324.wav,3.541
12325.wav,3.836
12326.wav,2.242
12327.wav,1.804
12328.wav,4.014
12329.wav,6.113
1233.wav,3.498
12330.wav,1.287
12331.wav,1.681
12332.wav,1.939
12333.wav,1.0
12334.wav,3.094
12335.wav,11.082
12336.wav,4.197
12337.wav,4.337
12338.wav,2.129
12339.wav,5.213
1234.wav,1.165
12340.wav,3.262
12341.wav,2.361
12342.wav,3.803
12343.wav,2.512
12344.wav,6.097
12345.wav,3.988
12346.wav,3.79
12347.wav,10.831
12348.wav,4.263
12349.wav,5.812
1235.wav,3.904
12350.wav,1.812
12351.wav,6.823
12352.wav,6.791
12353.wav,0.554
12354.wav,15.525
12355.wav,2.944
12356.wav,1.303
12357.wav,1.215
12358.wav,8.195
12359.wav,2.74
1236.wav,1.696
12360.wav,7.391
12361.wav,2.076
12362.wav,2.487
12363.wav,2.598
12364.wav,13.52
12365.wav,2.678
12366.wav,4.111
12367.wav,5.237
12368.wav,3.59
12369.wav,4.067
1237.wav,5.709
12370.wav,7.61
12371.wav,2.255
12372.wav,5.226
12373.wav,18.941
12374.wav,1.799
12375.wav,2.656
12376.wav,2.555
12377.wav,2.885
12378.wav,1.985
12379.wav,2.447
1238.wav,5.456
12380.wav,2.169
12381.wav,3.087
12382.wav,4.166
12383.wav,2.95
12384.wav,2.177
12385.wav,1.252
12386.wav,5.885
12387.wav,9.91
12388.wav,9.405
12389.wav,5.749
1239.wav,3.458
12390.wav,2.822
12391.wav,1.615
12392.wav,5.203
12393.wav,2.505
12394.wav,3.02
12395.wav,3.366
12396.wav,1.888
12397.wav,1.592
12398.wav,3.04
12399.wav,3.074
124.wav,2.889
1240.wav,6.36
12400.wav,1.731
12401.wav,4.03
12402.wav,1.598
12403.wav,3.28
12404.wav,11.245
12405.wav,5.092
12406.wav,5.808
12407.wav,7.087
12408.wav,7.544
12409.wav,2.028
1241.wav,8.89
12410.wav,5.224
12411.wav,4.402
12412.wav,6.095
12413.wav,4.123
12414.wav,2.083
12415.wav,1.004
12416.wav,4.277
12417.wav,3.484
12418.wav,11.918
12419.wav,2.081
1242.wav,5.361
12420.wav,1.741
12421.wav,0.813
12422.wav,4.887
12423.wav,2.019
12424.wav,1.843
12425.wav,4.328
12426.wav,5.758
12427.wav,2.187
12428.wav,2.405
12429.wav,11.224
1243.wav,2.227
12430.wav,6.787
12431.wav,4.714
12432.wav,5.435
12433.wav,4.285
12434.wav,1.507
12435.wav,1.514
12436.wav,4.833
12437.wav,1.787
12438.wav,5.533
12439.wav,7.462
1244.wav,6.913
12440.wav,10.423
12441.wav,1.504
12442.wav,7.769
12443.wav,7.037
12444.wav,7.876
12445.wav,1.334
12446.wav,1.242
12447.wav,2.253
12448.wav,1.605
12449.wav,6.096
1245.wav,3.294
12450.wav,2.849
12451.wav,1.979
12452.wav,0.85
12453.wav,4.159
12454.wav,2.255
12455.wav,1.865
12456.wav,2.682
12457.wav,2.37
12458.wav,5.028
12459.wav,2.827
1246.wav,6.556
12460.wav,6.447
12461.wav,4.345
12462.wav,5.329
12463.wav,3.038
12464.wav,1.786
12465.wav,3.357
12466.wav,1.938
12467.wav,3.177
12468.wav,3.459
12469.wav,6.348
1247.wav,1.498
12470.wav,3.602
12471.wav,5.288
12472.wav,5.384
12473.wav,4.368
12474.wav,2.0
12475.wav,1.832
12476.wav,1.532
12477.wav,1.445
12478.wav,1.052
12479.wav,5.53
1248.wav,5.567
12480.wav,4.843
12481.wav,9.43
12482.wav,3.542
12483.wav,1.071
12484.wav,2.38
12485.wav,5.52
12486.wav,2.066
12487.wav,3.758
12488.wav,3.56
12489.wav,3.569
1249.wav,2.616
12490.wav,2.015
12491.wav,2.431
12492.wav,4.594
12493.wav,14.354
12494.wav,3.336
12495.wav,5.721
12496.wav,7.095
12497.wav,3.313
12498.wav,4.097
12499.wav,1.535
125.wav,1.39
1250.wav,2.061
12500.wav,1.115
12501.wav,12.439
12502.wav,3.154
12503.wav,4.964
12504.wav,7.109
12505.wav,1.731
12506.wav,2.008
12507.wav,2.016
12508.wav,3.938
12509.wav,1.291
1251.wav,13.422
12510.wav,3.707
12511.wav,18.755
12512.wav,21.789
12513.wav,0.859
12514.wav,3.809
12515.wav,7.268
12516.wav,2.063
